TAXYEAR,PARCEL,SFRCONDO,COMPLEXID,INSPECTION,CLASS,STORIES,ROOMS,QUALITY,WALLS,ROOF,HEAT,COOL,BATHFIXTUR,PATIO,PATIONUMBE,CONDITION,SQFT,YEAR,GARAGE,GARAGECAPA,POOLAREA,MAIN,CONTROL,ACTUAL,LASTACTION,VALUATIONC,APPLICATION,ENHANCEMEN,ADJUSTMENT,APPRAISER,PHONE
2016,303020320,S,9999,Dec  1 1986 12:00AM,1,1,2,2,0,7,6,2,4,9,0,2,746,1970,1,4,0,63580,63580,59765,19911007,00,0201,0,1,Gwenn S.,724-4394
2016,303020540,S,9999,Jan 21 2015 12:00AM,1,1,3,1,7,7,9,9,3,9,0,1,704,1972,9,0,0,31160,40390,31160,20150122,OL,0122,0,1,Gwenn S.,724-4394
2016,303105170,S,9999,Jul  1 2007 12:00AM,1,1,3,1,0,6,8,2,3,9,0,1,512,1976,9,0,0,54671,54671,54671,20070822,00,0201,0,1,Gwenn S.,724-4394
2016,30311003A,S,9999,Jun 12 2013 12:00AM,1,1,4,1,2,7,1,0,3,3,1,2,1102,1946,9,0,0,49536,49536,49536,20130612,00,0201,0,1,Gwenn S.,724-4394
2016,303110060,S,9999,Dec  4 2014 12:00AM,1,1,4,1,0,6,8,2,3,9,0,1,746,1968,9,0,0,34338,34338,40500,20141204,OL,1204,0,1,Gwenn S.,724-4394
2016,303110430,S,9999,Jan  1 2007 12:00AM,1,1,3,2,0,7,6,1,3,9,0,1,735,1972,9,0,0,34706,34706,34706,20070119,00,0201,0,1,Gwenn S.,724-4394
2016,303120550,S,9999,Jun  1 1989 12:00AM,1,1,3,1,0,7,8,2,3,9,0,1,700,1964,9,0,0,32432,32432,32432,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,303120640,S,9999,Jan  1 2007 12:00AM,1,1,3,1,0,7,9,1,3,9,0,1,560,1968,9,0,0,30166,30166,30166,20070910,00,0201,0,1,Gwenn S.,724-4394
2016,30312136C,S,9999,Dec  1 1986 12:00AM,1,1,7,1,3,7,8,2,3,3,1,1,1018,1946,9,0,0,51687,51687,51687,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,30313038C,S,9999,Jul  1 1997 12:00AM,1,1,5,1,2,6,8,2,3,9,0,1,800,1948,9,0,0,24939,24939,24939,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,30313068A,S,9999,Oct  1 1979 12:00AM,1,1,5,1,2,2,1,1,3,9,0,1,1691,1976,9,0,0,43366,43366,43366,19791023,00,0201,0,1,Gwenn S.,724-4394
2016,303131060,S,9999,Mar  1 1966 12:00AM,1,1,4,1,0,7,8,2,3,3,1,1,720,1950,9,0,0,24763,24763,24763,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,303131120,S,9999,Mar  1 1966 12:00AM,1,1,4,2,3,7,6,1,3,9,0,2,546,1945,9,0,0,22950,22950,22950,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,30313113A,S,9999,Mar  1 1965 12:00AM,1,1,4,1,3,7,8,2,3,3,1,1,1066,1955,9,0,0,29327,29327,29327,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,303131180,S,9999,Mar  1 1965 12:00AM,1,1,5,1,3,7,6,1,3,3,1,1,846,1964,9,0,0,26547,26547,26547,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,303131320,S,9999,Feb 27 2014 12:00AM,1,1,5,1,0,7,8,2,3,3,1,1,1388,1964,9,0,0,42070,42070,42070,20140228,00,0201,0,1,Gwenn S.,724-4394
2016,30313174A,S,9999,Dec  1 1986 12:00AM,1,1,4,1,3,7,8,2,3,3,2,1,696,1948,9,0,0,38721,38721,38721,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,30314008E,S,9999,Dec  1 1986 12:00AM,1,1,4,1,7,7,1,1,3,9,0,1,532,1955,9,0,0,25947,25947,25947,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,30314023A,S,9999,Apr  1 1998 12:00AM,1,1,6,1,0,1,1,0,3,3,2,1,1638,1970,9,0,0,49773,49773,49773,20060208,00,0201,0,1,Gwenn S.,724-4394
2016,303150100,S,9999,Aug  1 1973 12:00AM,1,1,5,1,7,7,8,2,3,3,1,2,976,1964,9,0,0,32443,32443,32443,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,30315011B,S,9999,Dec  1 1986 12:00AM,1,1,4,1,7,3,8,1,6,9,0,2,702,1960,9,0,0,30744,30744,30744,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,30315011C,S,9999,Dec  1 1986 12:00AM,1,1,4,1,7,6,8,2,3,9,0,1,864,1960,9,0,0,32780,32780,32780,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,30315014D,S,9999,Dec  1 1986 12:00AM,1,1,5,1,3,7,8,1,5,3,1,1,974,1950,9,0,0,32556,32556,32556,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,30315014E,S,9999,Dec  1 1998 12:00AM,1,1,2,1,2,7,8,2,3,9,0,1,502,1966,9,0,0,25383,37579,37579,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,30317002B,S,9999,Mar  1 2000 12:00AM,1,1,5,1,0,7,8,2,6,9,0,1,1621,1930,9,0,0,45946,45946,45946,20040824,00,0201,0,1,Gwenn S.,724-4394
2016,30325024A,S,9999,Dec  1 1986 12:00AM,1,1,6,1,0,7,1,2,6,9,0,1,1730,1966,9,0,0,48325,48325,45426,19871112,00,0201,0,1,Gwenn S.,724-4394
2016,30335007A,S,9999,Apr  1 2008 12:00AM,1,1,4,2,2,7,9,1,6,3,1,2,912,1978,3,1,0,52001,52001,48881,20080512,00,0201,0,1,Gwenn S.,724-4394
2016,303350150,S,9999,Dec  1 1986 12:00AM,1,1,5,1,3,7,8,2,3,9,0,1,1224,1956,9,0,0,36868,36868,34656,20060209,00,0201,0,1,Gwenn S.,724-4394
2016,303350180,S,9999,Dec 28 2010 12:00AM,1,1,6,1,7,7,8,0,6,3,2,1,1319,1951,9,0,0,42580,42580,40025,20110103,00,0201,0,1,Gwenn S.,724-4394
2016,303350200,S,9999,Dec  1 1986 12:00AM,1,1,5,1,7,6,8,2,4,9,0,1,1001,1954,9,0,0,32303,63826,59996,19861217,00,0201,0,1,Gwenn S.,724-4394
2016,303350220,S,9999,Dec  1 1986 12:00AM,1,1,4,1,7,7,8,2,3,3,1,1,1083,1948,9,0,0,45594,83813,78784,19861217,00,0201,0,1,Gwenn S.,724-4394
2016,303370270,S,9999,Dec  3 2013 12:00AM,1,1,4,1,0,1,1,1,3,9,0,1,896,1969,9,0,0,39374,58411,54906,20131211,00,0201,0,1,Gwenn S.,724-4394
2016,30337064C,S,9999,Mar  1 1989 12:00AM,1,1,4,1,0,7,8,2,5,3,2,1,1020,1976,9,0,0,36237,36237,34063,19890626,00,0201,0,1,Gwenn S.,724-4394
2016,30345005A,S,9999,Mar  1 1991 12:00AM,1,1,3,1,0,7,8,2,3,3,1,1,546,1965,9,0,0,38741,38741,36417,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,30345008B,S,9999,Dec  1 1986 12:00AM,1,1,4,1,3,7,8,1,6,9,0,1,826,1947,9,0,0,152222,152222,143089,20070207,00,0201,0,1,Gwenn S.,724-4394
2016,30345009B,S,9999,Jan 16 2015 12:00AM,1,1,3,1,7,6,8,1,5,3,1,1,735,1956,9,0,0,40960,23482,40960,20150121,OL,0121,6138,1,Gwenn S.,724-4394
2016,30364015E,S,9999,Apr  1 1997 12:00AM,1,1,3,1,5,8,8,1,3,9,0,1,705,1978,9,0,0,38421,38421,44184,20081219,00,0201,0,1,Gwenn S.,724-4394
2016,30433021T,S,9999,Dec 20 2011 12:00AM,1,1,3,2,0,7,8,1,3,9,0,2,880,1984,9,0,0,71646,71646,71646,20111230,00,0201,0,1,Gwenn S.,724-4394
2016,304360240,S,9999,Dec 19 2011 12:00AM,1,1,3,1,5,7,1,1,3,9,0,1,611,1975,9,0,0,86902,86902,86902,20111230,00,0201,0,1,Gwenn S.,724-4394
2016,30504061C,S,9999,May  1 1997 12:00AM,1,1,1,1,0,7,8,1,3,9,0,1,600,1990,9,0,0,31981,61981,69419,20100805,00,0201,0,1,Bob B.,724-3053
2016,305230210,S,9999,Apr  2 2013 12:00AM,1,1,4,1,0,7,8,1,3,3,1,1,1311,1976,9,0,0,41546,41546,46532,20130404,00,0201,0,1,Bob B.,724-3053
2016,305400280,S,9999,Jan  1 2007 12:00AM,1,1,5,1,0,7,9,9,3,9,0,1,1000,1976,9,0,0,58291,58291,65286,20070122,00,0201,0,1,Bob B.,724-3053
2016,30588006A,S,9999,Jan 20 2015 12:00AM,1,1.5,4,1,0,7,8,1,3,9,0,2,704,1982,9,0,0,140000,63597,140000,20150120,OL,0120,0,1,Bob B.,724-3053
2016,30591041A,S,9999,Jun 17 2013 12:00AM,1,1,3,1,7,3,6,1,3,9,0,2,910,1962,9,0,0,54272,54272,60785,20130617,00,0201,8495,1,Bob B.,724-3053
2016,30614007N,S,9999,Dec 19 2011 12:00AM,1,1,3,1,0,1,9,9,3,9,0,1,728,1984,9,0,0,24975,24975,27473,20111230,00,0201,0,1,Steve A.,724-3055
2016,30617005B,S,9999,Nov  1 1995 12:00AM,1,1,1,1,7,3,8,2,3,9,0,1,629,1965,3,1,0,17298,17298,19374,20060131,00,0201,0,1,Steve A.,724-3055
2016,306360030,S,9999,Dec 13 2011 12:00AM,1,1.5,5,2,0,3,8,2,4,3,2,2,1586,1986,9,0,0,69209,69209,107274,20111213,00,0201,0,1,Steve A.,724-3055
2016,30636017H,S,9999,Dec 16 2013 12:00AM,1,1,3,1,0,7,8,2,3,9,0,1,610,1986,9,0,0,64064,64064,99299,20131216,00,0201,0,1,Steve A.,724-3055
2016,306380210,S,9999,Dec 19 2011 12:00AM,1,1.5,8,2,0,7,8,1,12,9,0,2,1429,1986,9,0,0,53420,53420,58762,20111230,00,0201,0,1,Steve A.,724-3055
2016,30713007E,S,9999,Jul  1 2007 12:00AM,1,1,5,2,7,6,9,9,3,3,1,1,934,1905,9,0,0,35578,35578,35578,20070822,00,0201,0,1,Steve A.,724-3055
2016,307300580,S,9999,Jan  1 1900 12:00AM,1,1,2,1,8,6,8,9,3,9,0,1,600,1965,9,0,0,22880,22880,35464,20081222,00,0201,0,1,Steve A.,724-3055
2016,30730064D,S,9999,Jul  1 2003 12:00AM,1,1,3,1,5,6,8,1,3,3,1,1,1179,1926,9,0,0,33027,78517,121701,20060209,00,0201,0,1,Steve A.,724-3055
2016,40102012H,S,9999,Jul  1 2007 12:00AM,1,1,2,2,8,6,9,2,4,9,0,1,629,1972,9,0,0,33033,37447,37447,20091020,00,0201,0,1,Wayne S.,724-3003
2016,40102031D,S,9999,Nov  1 2000 12:00AM,1,1,4,1,0,6,9,1,3,9,0,1,1385,1960,9,0,0,38626,38626,38626,20070207,00,0201,0,1,Wayne S.,724-3003
2016,401060320,S,9999,Dec  1 1995 12:00AM,1,1,3,1,0,1,8,2,3,9,0,1,1030,1960,9,0,0,61451,61451,61451,19970603,00,0201,0,1,Wayne S.,724-3003
2016,401120380,S,9999,Dec  1 2004 12:00AM,1,1,6,2,0,6,8,1,3,3,1,2,1079,1935,1,1,0,21810,21810,21810,20070207,00,0201,0,0.5,Wayne S.,724-3003
2016,40112100B,S,9999,Feb  1 2002 12:00AM,1,1,3,1,0,7,8,2,3,9,0,1,600,1946,9,0,0,27976,27976,25178,20080131,00,0201,0,1,Wayne S.,724-3003
2016,40112103A,S,9999,Oct  1 1995 12:00AM,1,1,4,1,0,7,6,1,4,9,0,1,607,1955,9,0,0,32936,32936,29642,19970611,00,0201,0,1,Wayne S.,724-3003
2016,401121090,S,9999,Nov  1 1996 12:00AM,1,1,5,1,0,6,8,1,3,9,0,1,1172,1948,9,0,0,39414,39414,35473,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401121100,S,9999,Nov  1 1996 12:00AM,1,1,5,1,0,7,8,2,3,9,0,1,1497,1965,9,0,0,37297,37297,33567,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401121160,S,9999,Nov  1 1996 12:00AM,1,1,4,1,0,6,8,1,4,9,0,1,944,1945,9,0,0,32704,32704,29434,19970602,00,0201,0,1,Wayne S.,724-3003
2016,40112119A,S,9999,Nov  1 1996 12:00AM,1,1,3,1,0,7,8,2,3,9,0,1,224,1940,9,0,0,13643,13643,12279,20070214,00,0201,0,1,Wayne S.,724-3003
2016,40112120C,S,9999,Jan  1 1998 12:00AM,1,1,4,2,0,3,1,1,6,9,0,2,527,1927,9,0,0,29935,29935,26942,17530101,00,0201,0,1,Wayne S.,724-3003
2016,401121510,S,9999,Nov  1 1996 12:00AM,1,1,5,2,0,1,6,1,3,9,0,2,624,1945,9,0,0,31223,31223,28101,19970602,00,0201,0,1,Wayne S.,724-3003
2016,40113001A,S,9999,Nov  1 1996 12:00AM,1,1,5,1,3,6,8,2,3,9,0,1,735,1930,9,0,0,29464,29464,26518,20070213,00,0201,0,1,Wayne S.,724-3003
2016,401130050,S,9999,Jul  1 2004 12:00AM,1,1,5,1,0,6,9,2,3,9,0,1,911,1940,9,0,0,30408,30408,27367,20040806,00,0201,0,1,Wayne S.,724-3003
2016,401130090,S,9999,Nov  1 1996 12:00AM,1,1,4,1,0,6,8,2,3,9,0,1,620,1940,1,2,0,33690,33690,30321,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401130100,S,9999,Nov  1 1996 12:00AM,1,1,5,1,0,6,8,1,3,9,0,1,660,1940,9,0,0,29383,29383,26445,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401130140,S,9999,Nov  1 1996 12:00AM,1,1,6,1,0,6,8,1,3,9,0,1,1051,1939,9,0,0,38080,38080,34272,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401130150,S,9999,Nov  1 1996 12:00AM,1,1,3,1,0,6,8,2,3,9,0,1,475,1942,9,0,0,26531,26531,23878,19970602,00,0201,0,1,Wayne S.,724-3003
2016,40113045A,S,9999,Jan 21 2015 12:00AM,1,1,4,1,2,7,8,1,3,9,0,1,884,1925,9,0,0,15500,32004,15500,20150122,OL,0122,0,1,Wayne S.,724-3003
2016,40113046A,S,9999,Nov  1 1996 12:00AM,1,1,4,1,0,7,6,1,3,9,0,1,992,1950,9,0,0,37421,37421,33679,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401130480,S,9999,Oct  1 2007 12:00AM,1,1,4,1,0,7,8,2,3,9,0,1,894,1927,9,0,0,31143,31143,28029,20071102,00,0201,0,1,Wayne S.,724-3003
2016,40113052B,S,9999,Nov  1 1996 12:00AM,1,1,5,1,0,6,8,1,4,9,0,1,1032,1936,9,0,0,37868,37868,34081,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401130640,S,9999,Oct  1 1995 12:00AM,1,1,4,1,0,6,8,1,3,9,0,1,660,1945,9,0,0,29383,29383,26445,19970611,00,0201,0,1,Wayne S.,724-3003
2016,401130710,S,9999,Nov  1 1996 12:00AM,1,1,5,1,0,7,8,1,3,9,0,1,861,1954,9,0,0,31740,31740,28566,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401130900,S,9999,Nov  1 1996 12:00AM,1,1,4,1,0,7,8,2,3,9,0,1,632,1938,9,0,0,28316,28316,25484,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401130930,S,9999,Feb  1 2002 12:00AM,1,1,7,1,0,6,8,1,3,9,0,1,963,1937,9,0,0,37094,37094,33385,20080131,00,0201,0,1,Wayne S.,724-3003
2016,401131190,S,9999,Nov  1 1996 12:00AM,1,1,4,1,0,6,8,1,3,9,0,1,568,1936,9,0,0,28266,28266,25439,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401131210,S,9999,Nov  1 1996 12:00AM,1,1,4,1,0,6,8,1,4,9,0,1,768,1936,9,0,0,30662,30662,27596,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401131230,S,9999,Nov  1 1996 12:00AM,1,1,3,1,0,6,8,1,3,9,0,1,528,1934,1,1,0,30525,30525,27473,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401131280,S,9999,Nov  1 1996 12:00AM,1,1,7,1,0,6,8,2,4,9,0,1,792,1936,9,0,0,30061,30061,27055,19970602,00,0201,0,1,Wayne S.,724-3003
2016,40113132A,S,9999,Feb  1 2010 12:00AM,1,1,3,1,0,6,8,2,3,3,1,1,526,1925,9,0,0,23146,23146,23146,20100827,00,0201,0,1,Wayne S.,724-3003
2016,40114072A,S,9999,Jan 21 2015 12:00AM,1,1,4,1,0,6,8,2,4,9,0,1,616,1936,9,0,0,11500,28155,11500,20150122,OL,0122,0,1,Wayne S.,724-3003
2016,40115068A,S,9999,Jan  1 2007 12:00AM,1,1,4,1,0,7,8,1,3,3,1,1,618,1932,9,0,0,38594,65787,59208,20070130,00,0201,0,1,Wayne S.,724-3003
2016,401150710,S,9999,Jan 21 2015 12:00AM,1,1,3,1,0,7,8,2,3,9,0,1,734,1936,9,0,0,15500,33629,15500,20150122,OL,0122,0,1,Wayne S.,724-3003
2016,401150940,S,9999,Jan 22 2015 12:00AM,1,1,4,3,7,2,8,1,3,3,1,1,1760,1956,9,0,0,11500,26516,11500,20150122,OL,0122,0,0.5,Wayne S.,724-3003
2016,401151310,S,9999,Nov  1 1996 12:00AM,1,1,4,1,0,7,8,1,3,9,0,1,673,1940,9,0,0,33731,33731,30358,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401151390,S,9999,Nov  1 1996 12:00AM,1,1,4,2,0,1,8,2,3,9,0,1,400,1950,9,0,0,27094,27094,24385,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401151680,S,9999,Jan 22 2015 12:00AM,1,1,5,1,0,7,8,2,4,9,0,1,742,1931,9,0,0,11500,29540,11500,20150122,OL,0122,0,1,Wayne S.,724-3003
2016,401151710,S,9999,Jan 22 2015 12:00AM,1,1,4,1,0,6,8,2,4,9,0,1,757,1936,9,0,0,11500,29702,11500,20150122,OL,0122,0,1,Wayne S.,724-3003
2016,401151860,S,9999,Jan 22 2015 12:00AM,1,1,4,1,0,6,8,2,3,9,0,1,824,1937,9,0,0,17500,34595,17500,20150122,OL,0122,0,1,Wayne S.,724-3003
2016,401170750,S,9999,Oct  1 1996 12:00AM,1,1,7,2,3,3,1,0,6,3,1,2,1644,1965,9,0,0,52213,52213,46992,19970604,00,0201,0,1,Wayne S.,724-3003
2016,401171020,S,9999,Apr  1 1996 12:00AM,1,1,4,1,0,6,8,2,4,9,0,1,974,1963,9,0,0,36170,36170,32553,19970604,00,0201,0,1,Wayne S.,724-3003
2016,401171300,S,9999,Apr  1 1996 12:00AM,1,1,4,1,0,6,6,1,3,9,0,2,955,1938,3,1,0,34803,34803,31323,19970604,00,0201,0,1,Wayne S.,724-3003
2016,401171320,S,9999,Oct  1 1996 12:00AM,1,1,6,1,0,7,8,2,3,9,0,1,1320,1962,9,0,0,39663,39663,35697,19970604,00,0201,0,1,Wayne S.,724-3003
2016,401171450,S,9999,Oct  1 1996 12:00AM,1,1,4,1,2,8,8,1,3,9,0,1,1125,1957,9,0,0,34723,34723,31251,19970604,00,0201,0,1,Wayne S.,724-3003
2016,401171640,S,9999,Mar  1 1996 12:00AM,1,1,3,1,2,7,8,1,3,9,0,1,866,1949,9,0,0,26775,26775,26775,19970604,00,0201,0,1,Wayne S.,724-3003
2016,40117178A,S,9999,Feb  1 2002 10:42AM,1,1,4,2,0,3,1,1,6,9,0,2,910,1939,9,0,0,30307,30307,30307,20010207,00,0201,0,1,Wayne S.,724-3003
2016,401171820,S,9999,Mar  1 1996 12:00AM,1,1,5,1,0,6,8,2,3,9,0,1,792,1940,9,0,0,25201,25201,25201,20070205,00,0201,0,1,Wayne S.,724-3003
2016,401190010,S,9999,Mar  1 1996 12:00AM,1,1,3,1,0,7,8,2,3,9,0,1,384,1916,9,0,0,31173,31173,31173,20070207,00,0201,0,1,Wayne S.,724-3003
2016,401200040,S,9999,Jan  1 1998 12:00AM,1,1,5,2,0,3,1,1,6,9,0,2,1439,1945,9,0,0,59986,59986,59986,20070207,00,0201,0,1,Wayne S.,724-3003
2016,401232440,S,9999,Jan 22 2015 12:00AM,1,1,6,2,0,7,9,1,3,3,1,2,1230,1951,9,0,0,15000,42073,15000,20150122,OL,0122,0,1,Wayne S.,724-3003
2016,401232590,S,9999,Jan 15 2015 12:00AM,1,1,3,1,0,1,8,2,3,3,1,1,280,1996,9,0,0,27652,27652,23504,20150115,00,0201,0,1,Wayne S.,724-3003
2016,40124020C,S,9999,Oct  1 1996 12:00AM,1,1,5,1,0,7,8,2,3,9,0,1,767,1936,9,0,0,22283,22283,18941,19970603,00,0201,0,1,Wayne S.,724-3003
2016,40124020E,S,9999,Oct  1 1996 12:00AM,1,1,4,1,0,7,8,2,3,9,0,1,749,1936,9,0,0,22070,22070,18760,19970603,00,0201,0,1,Wayne S.,724-3003
2016,40124020F,S,9999,Apr  1 2014 12:00AM,1,1,5,1,0,7,8,2,3,9,0,1,682,1936,9,0,0,21271,21271,18080,20140403,00,0201,0,1,Wayne S.,724-3003
2016,401240240,S,9999,Oct  1 2003 12:00AM,1,1,6,1,0,6,8,1,7,9,0,1,1120,1936,9,0,0,42914,42914,36477,20031016,00,0201,0,1,Wayne S.,724-3003
2016,401240310,S,9999,Oct  1 1996 12:00AM,1,1,5,1,0,6,8,2,4,9,0,1,922,1936,9,0,0,34350,34350,29198,19970603,00,0201,0,1,Wayne S.,724-3003
2016,401240330,S,9999,Oct  1 1996 12:00AM,1,1,6,1,0,6,8,1,3,9,0,1,950,1931,9,0,0,35794,35794,30425,19970603,00,0201,0,1,Wayne S.,724-3003
2016,401240450,S,9999,Oct  1 1996 12:00AM,1,1,6,1,0,6,8,1,6,9,0,1,1125,1918,9,0,0,37929,37929,32240,19970603,00,0201,0,1,Wayne S.,724-3003
2016,401240550,S,9999,Oct  1 1996 12:00AM,1,1,4,1,0,7,8,2,3,3,1,1,728,1922,9,0,0,32842,32842,27916,19970603,00,0201,0,1,Wayne S.,724-3003
2016,401240560,S,9999,Dec  1 2009 12:00AM,1,1,5,1,0,6,8,2,3,3,1,1,732,1936,3,1,0,41995,41995,35696,20091216,00,0201,0,1,Wayne S.,724-3003
2016,401240610,S,9999,Oct  1 1996 12:00AM,1,1,4,1,0,6,8,1,3,9,0,1,616,1941,9,0,0,31520,31520,26792,19970603,00,0201,0,1,Wayne S.,724-3003
2016,401240650,S,9999,Oct  1 1996 12:00AM,1,1,4,1,0,6,8,2,3,9,0,1,968,1918,9,0,0,34874,34874,29643,19970603,00,0201,0,1,Wayne S.,724-3003
2016,401240710,S,9999,Oct  1 1996 12:00AM,1,1,5,1,0,6,9,1,3,9,0,1,1078,1916,9,0,0,36087,36087,30674,19970603,00,0201,0,1,Wayne S.,724-3003
2016,40124079A,S,9999,Oct  1 1996 12:00AM,1,1,4,1,0,7,8,2,3,9,0,1,750,1929,9,0,0,22082,22082,18770,19970604,00,0201,0,1,Wayne S.,724-3003
2016,40124079B,S,9999,Oct  1 1996 12:00AM,1,1,4,1,0,6,8,1,3,9,0,1,702,1983,9,0,0,23510,23510,19984,19970604,00,0201,0,1,Wayne S.,724-3003
2016,401240880,S,9999,Oct  1 2007 12:00AM,1,1,4,1,0,6,8,2,4,3,3,1,992,1937,9,0,0,37408,37408,31797,20071108,00,0201,0,1,Wayne S.,724-3003
2016,401240950,S,9999,Oct  1 1996 12:00AM,1,1,3,1,0,6,8,2,3,9,0,1,1048,1922,3,1,0,37938,37938,32247,19970603,00,0201,0,1,Wayne S.,724-3003
2016,401241360,S,9999,Oct  1 1996 12:00AM,1,1,4,1,0,7,6,1,3,9,0,1,676,1950,9,0,0,32311,32311,27464,19970603,00,0201,0,1,Wayne S.,724-3003
2016,401241440,S,9999,Dec  1 2010 12:00AM,1,1,2,3,0,7,5,1,3,3,1,2,192,1995,9,0,0,29402,29402,24992,20101210,00,0201,0,1,Wayne S.,724-3003
2016,401250060,S,9999,Jan 22 2015 12:00AM,1,1,3,1,0,7,8,1,3,9,0,1,480,1926,9,0,0,9000,29678,9000,20150122,OL,0122,0,1,Wayne S.,724-3003
2016,401250160,S,9999,Oct  1 1996 12:00AM,1,1,5,1,0,6,6,2,3,9,0,1,1040,1936,9,0,0,35687,35687,30334,19970603,00,0201,0,1,Wayne S.,724-3003
2016,401250170,S,9999,Oct  1 1996 12:00AM,1,1,3,1,0,6,8,1,3,9,0,1,667,1931,9,0,0,32193,32193,27364,19970603,00,0201,0,1,Wayne S.,724-3003
2016,401250180,S,9999,Aug  1 1996 12:00AM,1,1,4,1,0,6,9,1,3,9,0,1,654,1926,9,0,0,31183,31183,26506,19970603,00,0201,0,1,Wayne S.,724-3003
2016,401250240,S,9999,Sep  1 2008 12:00AM,1,1,4,1,0,6,8,1,3,3,1,1,768,1927,9,0,0,34256,34256,29118,20080926,00,0201,0,1,Wayne S.,724-3003
2016,401250260,S,9999,Aug  1 1996 12:00AM,1,1,4,1,0,1,8,1,3,9,0,1,696,1931,9,0,0,32572,32572,27686,19970603,00,0201,0,1,Wayne S.,724-3003
2016,401250330,S,9999,Aug  1 1996 12:00AM,1,1,4,1,0,6,6,1,3,9,0,1,1080,1926,3,1,0,39547,39547,33615,19970603,00,0201,0,1,Wayne S.,724-3003
2016,401251590,S,9999,Oct  1 1996 12:00AM,1,1,5,1,0,6,8,1,3,9,0,1,662,1943,9,0,0,32128,32128,27309,19970603,00,0201,0,1,Wayne S.,724-3003
2016,401260560,S,9999,Mar  1 1996 12:00AM,1,1,8,1,2,6,8,1,3,9,0,1,1997,1966,9,0,0,37864,37864,37864,19970603,00,0201,0,1,Wayne S.,724-3003
2016,40126061A,S,9999,Mar  1 1996 12:00AM,1,1,4,1,0,6,8,2,3,9,0,1,828,1936,9,0,0,33521,33521,33521,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401260630,S,9999,Mar  1 1996 12:00AM,1,1,3,1,0,6,8,2,3,9,0,1,485,1965,9,0,0,25491,25491,25491,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401380090,S,9999,Nov  1 1996 12:00AM,1,1,2,1,7,1,8,2,3,9,0,1,615,1955,9,0,0,32102,32102,32102,19970602,00,0201,0,1,Wayne S.,724-3003
2016,40138021C,S,9999,Dec  1 2009 12:00AM,1,1,4,2,0,1,1,1,3,3,1,2,357,1958,1,2,0,39264,79705,79705,20091221,00,0201,0,1,Wayne S.,724-3003
2016,40138027C,S,9999,Oct  1 1996 12:00AM,1,1,2,1,0,7,8,2,3,9,0,1,192,1960,9,0,0,17016,17016,17016,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401380280,S,9999,Oct  1 1995 12:00AM,1,1,1,1,0,6,8,2,3,9,0,1,168,1956,9,0,0,27178,27178,27178,20070725,00,0201,0,1,Wayne S.,724-3003
2016,40138037D,S,9999,Nov  1 1996 12:00AM,1,1,4,1,7,2,8,1,3,9,0,1,1085,1970,9,0,0,27593,27593,27593,19970602,00,0201,0,1,Wayne S.,724-3003
2016,401380390,S,9999,Nov  1 1996 12:00AM,1,1,5,1,0,6,8,2,3,9,0,1,845,1946,9,0,0,26850,26850,26850,19970602,00,0201,0,1,Wayne S.,724-3003
2016,40138056A,S,9999,Nov  1 1997 12:00AM,1,1,6,1,0,7,8,2,3,9,0,1,1142,1955,1,1,0,32040,32040,32040,19971229,00,0201,0,1,Wayne S.,724-3003
2016,40138057F,S,9999,Mar 28 2014 12:00AM,1,1,3,1,0,7,8,1,3,9,0,2,640,1983,3,1,0,25385,25385,25385,20140328,00,0201,0,1,Wayne S.,724-3003
2016,40138060A,S,9999,Dec  1 1997 12:00AM,1,1,5,2,8,7,8,2,3,9,0,2,948,1958,3,1,0,33225,33225,33225,19971229,00,0201,0,1,Wayne S.,724-3003
